[SRM] Código da operação,variavel_target,Total do Contrato (Bruto),Nota da Clínica,Capacidade Idade,Capital Endividamento,Serasa Score,Carater Acoes_Judiciais_Cheques_Sustados_e_PIE,Carater Percentual_de_divida_vencida_total,Carater Quantidade_de_restricoes_comerciais,Serasa Quantidade de protestos,VTM Valor total,Taxa de Juros,Total do Contrato (Bruto)/renda utilizada
1313609.0,0,2277.0,2.0,42,0,935.0,0.0,0,0.0,0.0,2145.0,5.0,1.2105263157894737
1315865.0,0,10160.0,1.0,59,0,705.0,0.0,0,0.0,0.0,11538.0,3.0,3.1406491499227203
1313607.0,1,2854.0,2.0,63,0,747.0,0.0,0,0.0,0.0,6349.0,5.0,0.7438102684388845
1313606.0,1,5938.0,1.0,58,0,655.0,0.0,0,0.0,0.0,3797.0,4.0,3.729899497487437
1313337.0,0,2392.0,2.0,28,54,688.0,0.0,0,0.0,0.0,2249.0,5.0,1.2197858235594086
1313374.0,0,2010.0,2.0,61,24,740.0,0.0,0,0.0,0.0,3525.0,5.0,0.7966706302021404
1313418.0,0,3160.0,2.0,25,2,848.0,0.0,0,0.0,0.0,1714.0,5.0,2.0387096774193547
1314425.0,0,5155.0,2.0,55,0,777.0,0.0,0,0.0,0.0,1709.0,5.0,3.336569579288026
1319651.0,0,10767.0,0.0,53,45,773.0,0.0,0,0.0,0.0,12000.0,3.0,2.5268716263787843
1313970.0,0,3199.0,2.0,42,14,660.0,0.0,0,0.0,0.0,2278.0,5.0,1.6132123045890066
1323134.0,0,19193.0,1.0,43,24,799.0,0.0,0,0.0,0.0,12000.0,4.0,2.4356598984771574
1314515.0,1,1067.0,2.0,35,27,610.0,0.0,0,0.0,0.0,1649.0,5.0,0.5927777777777777
1330166.0,0,2907.0,2.0,42,80,757.0,0.0,0,0.0,0.0,2006.0,3.0,0.975503355704698
1314865.0,0,2191.0,2.0,44,23,896.0,0.0,0,0.0,0.0,3392.0,5.0,1.0286384976525822
1315880.0,1,3513.0,2.0,36,0,606.0,0.0,0,0.0,0.0,1909.0,5.0,2.066470588235294
1320599.0,0,2006.0,2.0,33,2,613.0,0.0,0,0.0,0.0,4772.0,5.0,0.68534335497096
1322347.0,0,2872.0,1.0,32,3,639.0,0.0,0,0.0,0.0,1714.0,5.0,1.8529032258064515
1316702.0,0,10890.0,2.0,57,28,848.0,0.0,0,0.0,0.0,6188.0,5.0,3.271252628416942
1317110.0,0,7729.0,2.0,65,20,834.0,0.0,0,0.0,0.0,4356.0,5.0,3.5948837209302327
1323868.0,0,2452.0,2.0,69,29,550.0,0.0,0,1.0,1.0,1485.0,4.0,1.2851153039832286
1320309.0,0,3554.0,2.0,35,21,825.0,0.0,0,0.0,0.0,4352.0,5.0,1.3236499068901304
1331883.0,1,1784.0,2.0,61,0,664.0,0.0,0,0.0,0.0,1584.0,5.0,1.230344827586207
1322856.0,0,2549.0,0.0,24,7,554.0,0.0,0,0.0,0.0,1805.0,4.0,1.6993333333333334
1322679.0,0,1573.0,2.0,33,0,615.0,0.0,0,0.0,0.0,1844.0,5.0,0.9533333333333334
1323864.0,0,1083.0,2.0,43,30,825.0,0.0,0,0.0,0.0,5289.0,3.0,0.5319253438113949
1326736.0,0,2948.0,1.0,41,13,806.0,0.0,0,0.0,0.0,1837.0,4.0,1.9356533158240314
1319215.0,0,6237.0,2.0,58,39,912.0,0.0,0,0.0,0.0,3500.0,4.0,3.172431332655137
1324084.0,0,851.0,2.0,34,10,550.0,0.0,0,1.0,0.0,557.0,5.0,0.5
1359160.0,1,8189.0,2.0,53,12,550.0,0.0,0,0.0,0.0,10083.0,4.0,1.6597081475476287
1324070.0,0,2738.0,2.0,67,0,924.0,0.0,0,0.0,0.0,2357.0,4.0,1.4463814051769677
1323863.0,0,2247.0,2.0,39,63,587.0,0.0,0,0.0,0.0,5295.0,4.0,0.7512537612838516
1342137.0,0,2993.0,2.0,55,42,725.0,0.0,0,0.0,0.0,12000.0,4.0,0.6196687370600414
1331916.0,0,4010.0,2.0,56,0,497.0,0.0,0,0.0,0.0,2182.0,9.0,1.9831849653808111
1323062.0,0,2488.0,1.0,30,0,685.0,0.0,0,0.0,0.0,1379.0,5.0,1.6051612903225807
1321901.0,1,6139.0,1.0,43,0,707.0,0.0,0,0.0,0.0,3686.0,4.0,3.9606451612903224
1329822.0,0,3204.0,2.0,58,36,829.0,0.0,0,0.0,0.0,1779.0,5.0,2.0025
1329125.0,0,2310.0,2.0,66,81,550.0,0.0,2,1.0,0.0,1410.0,4.0,0.6828258941767662
1322513.0,0,6408.0,0.0,47,13,839.0,0.0,0,0.0,0.0,7751.0,4.0,2.0472843450479234
1328457.0,0,930.0,1.0,55,0,695.0,0.0,0,0.0,0.0,7941.0,5.0,0.21996215704824976
1323271.0,1,2874.0,2.0,28,8,534.0,0.0,0,0.0,0.0,1746.0,4.0,1.6422857142857143
1323228.0,0,3400.0,2.0,47,6,902.0,0.0,0,0.0,0.0,1909.0,5.0,2.0
1330109.0,1,3364.0,1.0,65,11,556.0,0.0,0,0.0,0.0,8039.0,4.0,1.0376310919185687
1334350.0,0,8370.0,2.0,37,25,778.0,0.0,0,0.0,0.0,8000.0,5.0,1.3084258246052838
1324952.0,0,7419.0,0.0,69,18,550.0,0.0,0,1.0,1.0,6118.0,4.0,2.7027322404371583
1335340.0,0,3486.0,2.0,59,0,771.0,0.0,0,0.0,0.0,2077.0,5.0,1.9059595407326408
1324899.0,1,2939.0,2.0,30,0,574.0,0.0,0,0.0,0.0,1714.0,5.0,1.8961290322580646
1324839.0,0,2571.0,2.0,33,8,657.0,0.0,0,0.0,0.0,1433.0,5.0,1.606875
1327254.0,0,3076.0,0.0,53,0,520.0,0.0,5,0.0,0.0,3828.0,4.0,1.9165109034267913
1353112.0,0,5551.0,1.0,47,18,550.0,0.0,0,1.0,1.0,9012.0,4.0,1.254463276836158
1324863.0,0,3075.0,1.0,22,31,596.0,0.0,0,0.0,0.0,1844.0,5.0,1.8636363636363635
1335344.0,0,3941.0,1.0,59,19,841.0,0.0,0,0.0,0.0,2169.0,5.0,2.0742105263157895
1326865.0,0,1815.0,2.0,46,8,733.0,0.0,2,0.0,0.0,1433.0,5.0,1.134375
1327518.0,0,4239.0,1.0,44,0,749.0,0.0,0,0.0,0.0,1844.0,5.0,2.569090909090909
1329088.0,0,2865.0,2.0,47,23,639.0,0.0,0,0.0,0.0,1537.0,4.0,2.1886936592818946
1325799.0,0,5382.0,0.0,59,19,554.0,0.0,0,0.0,0.0,3686.0,4.0,3.472258064516129
1327804.0,0,1844.0,2.0,30,7,561.0,0.0,68,0.0,0.0,1379.0,5.0,1.1896774193548387
1329093.0,0,2549.0,2.0,46,0,666.0,0.0,0,0.0,0.0,1512.0,4.0,1.644516129032258
1354056.0,0,7210.0,0.0,46,42,554.0,0.0,0,0.0,0.0,8478.0,3.0,3.757165190203231
1338228.0,0,1812.0,2.0,65,4,841.0,0.0,0,0.0,0.0,3476.0,5.0,0.8315741165672327
1328075.0,0,2768.0,2.0,46,0,603.0,0.0,0,0.0,0.0,1714.0,5.0,1.7858064516129033
1330540.0,0,4152.0,0.0,37,0,520.0,0.0,0,0.0,0.0,5342.0,3.0,2.2443243243243245
1331768.0,1,1246.0,2.0,23,1,617.0,0.0,82,0.0,0.0,739.0,8.0,0.8593103448275862
1327883.0,0,9639.0,0.0,44,19,550.0,0.0,0,1.0,0.0,5820.0,3.0,4.805084745762712
1327681.0,0,7011.0,0.0,68,69,872.0,0.0,0,0.0,0.0,7268.0,3.0,3.390232108317215
1350296.0,1,1609.0,2.0,29,22,501.0,0.0,36,0.0,0.0,1763.0,8.0,1.005625
1327987.0,1,3314.0,2.0,41,9,690.0,0.0,0,0.0,0.0,1909.0,5.0,1.9494117647058824
1381844.0,0,1648.0,1.0,51,32,681.0,0.0,0,0.0,0.0,3871.0,5.0,0.9417142857142857
1341504.0,0,1985.0,1.0,58,41,959.0,0.0,0,0.0,0.0,6531.0,4.0,1.240625
1331636.0,0,3658.0,0.0,48,66,820.0,0.0,0,0.0,0.0,12000.0,3.0,0.9165622650964671
1333988.0,0,1858.0,2.0,18,39,580.0,0.0,0,0.0,0.0,3501.0,5.0,1.3762962962962964
1330371.0,0,3391.0,1.0,24,30,633.0,0.0,0,0.0,0.0,5539.0,5.0,1.6357935359382538
1331953.0,0,5599.0,1.0,42,0,550.0,0.0,0,1.0,0.0,6248.0,5.0,2.4081720430107527
1330421.0,0,8054.0,0.0,30,21,572.0,0.0,64,0.0,0.0,6110.0,3.0,4.59965733866362
1331356.0,0,7772.0,1.0,67,42,881.0,0.0,0,0.0,0.0,5677.0,4.0,5.551428571428572
1329747.0,0,3877.0,0.0,59,0,438.0,0.0,0,2.0,2.0,2369.0,6.0,2.769285714285714
1329992.0,0,4245.0,0.0,60,0,494.0,0.0,0,1.0,1.0,3000.0,6.0,2.1647118816930138
1334688.0,0,4067.0,1.0,36,19,554.0,0.0,0,0.0,0.0,6315.0,5.0,1.1986442676097848
1336645.0,1,4518.0,2.0,41,0,473.0,0.0,0,0.0,0.0,2679.0,8.0,2.82375
1329922.0,0,5796.0,2.0,25,16,674.0,0.0,0,0.0,0.0,3728.0,5.0,3.7393548387096773
1331007.0,0,1308.0,2.0,35,25,550.0,0.0,0,1.0,1.0,4392.0,5.0,0.6642965972574911
1338142.0,0,1349.0,2.0,20,6,612.0,0.0,0,0.0,0.0,1036.0,9.0,0.9635714285714285
1338353.0,0,1073.0,2.0,37,16,556.0,0.0,0,0.0,0.0,2436.0,7.0,0.6503030303030303
1333931.0,0,4146.0,1.0,40,38,476.0,0.0,0,1.0,0.0,2473.0,6.0,2.8514442916093534
1331873.0,0,1689.0,2.0,37,7,834.0,0.0,82,0.0,0.0,6865.0,5.0,0.6126224156692056
1334121.0,0,11338.0,0.0,58,18,766.0,0.0,0,0.0,0.0,6744.0,3.0,6.871515151515151
1334122.0,0,1338.0,2.0,21,31,747.0,0.0,0,0.0,0.0,3782.0,5.0,0.9227586206896552
1359169.0,0,4434.0,2.0,56,0,626.0,0.0,0,0.0,0.0,2504.0,7.0,2.8606451612903228
1333902.0,0,10086.0,1.0,36,4,747.0,0.0,0,0.0,0.0,7043.0,5.0,3.8673312883435584
1350257.0,0,5380.0,2.0,64,0,544.0,0.0,0,0.0,0.0,3000.0,9.0,2.34627126035761
1331173.0,0,6928.0,1.0,30,4,664.0,0.0,0,0.0,0.0,3871.0,5.0,3.2373831775700936
1344412.0,1,1696.0,2.0,53,15,450.0,0.0,0,3.0,0.0,1596.0,8.0,1.2819349962207105
1338351.0,0,3842.0,2.0,65,0,794.0,0.0,0,0.0,0.0,3782.0,5.0,2.649655172413793
1411473.0,1,2262.0,2.0,21,0,473.0,0.0,0,0.0,0.0,2292.0,8.0,1.5009953550099535
1336297.0,0,1788.0,2.0,34,70,577.0,0.0,0,0.0,0.0,1951.0,5.0,0.7608510638297873
1334985.0,1,2026.0,2.0,39,52,490.0,0.0,0,0.0,0.0,1075.0,8.0,1.26625
1334938.0,0,7196.0,2.0,59,7,550.0,0.0,98,0.0,0.0,4205.0,5.0,4.4975
1337122.0,0,1464.0,2.0,52,0,666.0,0.0,0,0.0,0.0,3923.0,5.0,0.976
1332864.0,0,12725.0,0.0,57,9,674.0,0.0,0,0.0,0.0,12000.0,3.0,3.9691203992514037
1334284.0,0,2319.0,2.0,33,0,751.0,0.0,0,0.0,0.0,7095.0,5.0,0.8830921553693831
1334829.0,1,3191.0,2.0,47,0,593.0,0.0,0,0.0,0.0,1698.0,8.0,2.0587096774193547
1334683.0,0,2789.0,2.0,46,0,449.0,0.0,0,0.0,0.0,2624.0,8.0,1.6405882352941177
1353111.0,0,2071.0,2.0,34,29,613.0,0.0,16,0.0,0.0,4378.0,5.0,1.1505555555555556
1341324.0,0,5952.0,2.0,50,10,490.0,0.0,0,1.0,0.0,3000.0,9.0,1.5407714211752523
1351259.0,0,5578.0,2.0,51,65,704.0,0.0,0,0.0,0.0,3261.0,5.0,2.34074695761645
1334016.0,1,5029.0,1.0,54,0,419.0,0.0,0,1.0,0.0,3000.0,6.0,2.177999133824166
1333962.0,0,2599.0,2.0,29,0,438.0,0.0,0,0.0,0.0,2364.0,8.0,1.676774193548387
1338350.0,0,1316.0,2.0,26,0,527.0,0.0,0,0.0,0.0,2153.0,9.0,0.8773333333333333
1333980.0,0,5972.0,2.0,53,8,735.0,0.0,0,0.0,0.0,3835.0,5.0,1.9377027903958468
1417250.0,1,3763.0,1.0,50,0,546.0,0.0,0,0.0,0.0,3000.0,8.0,1.2261322906484198
1337857.0,0,4393.0,2.0,55,0,546.0,0.0,0,0.0,0.0,2351.0,8.0,3.0871398453970484
1334054.0,1,10605.0,1.0,46,0,558.0,0.0,0,0.0,0.0,6104.0,3.0,7.07
1342135.0,0,2881.0,2.0,33,45,940.0,0.0,0,0.0,0.0,7924.0,4.0,0.6636719649850265
1338215.0,0,4023.0,0.0,38,0,423.0,0.0,0,2.0,1.0,2409.0,6.0,2.595483870967742
1334448.0,0,4366.0,0.0,52,94,550.0,0.0,2,0.0,0.0,2647.0,3.0,1.1661324786324787
1334374.0,1,5129.0,2.0,24,39,450.0,0.0,0,2.0,0.0,2780.0,8.0,2.3855813953488374
1334673.0,0,7193.0,2.0,56,0,808.0,0.0,0,0.0,0.0,8292.0,4.0,3.319335486848177
1342148.0,0,20154.0,0.0,44,0,697.0,0.0,100,0.0,0.0,12000.0,3.0,6.58842759071592
1337825.0,1,2822.0,2.0,21,0,554.0,0.0,0,0.0,0.0,3209.0,5.0,2.0903703703703704
1336890.0,0,4566.0,0.0,55,0,471.0,0.0,0,0.0,0.0,2809.0,6.0,3.2684323550465284
1338357.0,1,2244.0,1.0,69,39,726.0,0.0,2,0.0,0.0,1272.0,7.0,1.2397790055248619
1336236.0,1,3635.0,1.0,40,39,829.0,0.0,0,0.0,0.0,12000.0,4.0,1.0016533480297602
1336548.0,0,18198.0,1.0,65,56,693.0,0.0,1,0.0,0.0,10000.0,5.0,2.6983985765124556
1338367.0,0,3189.0,2.0,49,0,770.0,0.0,0,0.0,0.0,1841.0,5.0,1.9362477231329691
1394443.0,0,8293.0,1.0,33,49,550.0,0.0,0,0.0,0.0,12000.0,4.0,1.8707421610647417
1338704.0,1,3276.0,1.0,64,16,478.0,0.0,0,1.0,1.0,2274.0,6.0,2.4266666666666667
1336685.0,0,3243.0,0.0,46,23,407.0,0.0,0,1.0,1.0,2274.0,6.0,2.203125
1352026.0,0,4353.0,2.0,42,17,596.0,0.0,0,0.0,0.0,5000.0,7.0,0.6610478359908883
1344188.0,0,6385.0,2.0,58,14,636.0,0.0,0,0.0,0.0,3598.0,5.0,4.256666666666667
1350196.0,0,1926.0,2.0,61,18,550.0,0.0,0,0.0,0.0,4924.0,5.0,0.9582089552238806
1345054.0,0,2043.0,2.0,41,12,450.0,0.0,0,2.0,2.0,1643.0,8.0,0.9039823008849558
1348968.0,0,7043.0,2.0,62,41,749.0,0.0,5,0.0,0.0,6616.0,5.0,1.8369848721961397
1344410.0,0,9184.0,1.0,37,36,681.0,0.0,0,0.0,0.0,6830.0,3.0,5.49940119760479
1350967.0,0,4447.0,2.0,28,9,622.0,0.0,41,0.0,0.0,4378.0,5.0,2.4705555555555554
1353101.0,0,2158.0,2.0,32,20,579.0,0.0,0,0.0,0.0,6043.0,3.0,1.34875
1339455.0,0,7174.0,0.0,46,9,617.0,0.0,0,0.0,0.0,6531.0,3.0,4.48375
1356813.0,0,4388.0,2.0,21,36,725.0,0.0,0,0.0,0.0,3176.0,5.0,1.0257129499766247
1355162.0,0,1858.0,2.0,47,50,535.0,0.0,0,0.0,0.0,3000.0,8.0,0.5768394908413537
1345275.0,0,3284.0,2.0,66,24,896.0,0.0,0,0.0,0.0,1779.0,5.0,2.0525
1344189.0,0,2943.0,1.0,52,47,450.0,0.0,45,2.0,0.0,2532.0,6.0,1.8166666666666667
1347876.0,1,8629.0,0.0,43,36,518.0,0.0,0,0.0,0.0,12000.0,3.0,2.601447090744649
1338400.0,1,2619.0,0.0,67,0,801.0,0.0,0,0.0,0.0,6030.0,3.0,1.7672064777327936
1338411.0,1,7901.0,2.0,39,4,782.0,0.0,0,0.0,0.0,3951.0,5.0,3.6243119266055044
1341503.0,1,4087.0,2.0,50,17,473.0,0.0,7,0.0,0.0,3000.0,8.0,1.5301385248970423
1392584.0,0,11831.0,2.0,59,0,615.0,0.0,0,0.0,0.0,6585.0,5.0,4.838854805725972
1370423.0,0,3158.0,2.0,61,0,462.0,0.0,0,0.0,0.0,3000.0,8.0,0.974090067859346
1341325.0,0,2050.0,1.0,33,0,516.0,0.0,0,0.0,0.0,1920.0,8.0,1.3225806451612903
1373865.0,1,2345.0,2.0,42,12,775.0,0.0,0,0.0,0.0,1359.0,5.0,1.5316786414108425
1423046.0,1,1841.0,2.0,44,26,666.0,0.0,55,0.0,0.0,4673.0,5.0,0.8821274556780067
1341323.0,0,1785.0,1.0,42,0,417.0,0.0,0,0.0,0.0,3000.0,6.0,0.5862068965517241
1344702.0,0,1998.0,2.0,37,15,818.0,0.0,0,0.0,0.0,2999.0,5.0,1.1808510638297873
1339072.0,1,1717.0,1.0,40,9,636.0,0.0,0,0.0,0.0,4118.0,5.0,1.01
1341500.0,0,3983.0,2.0,63,48,940.0,0.0,0,0.0,0.0,5496.0,4.0,2.6553333333333335
1346908.0,0,3351.0,1.0,48,0,502.0,0.0,0,0.0,0.0,1951.0,8.0,2.5599694423223833
1425213.0,0,1217.0,2.0,61,35,450.0,0.0,0,3.0,3.0,3000.0,9.0,0.35481049562682215
1344187.0,0,10120.0,2.0,51,45,598.0,0.0,0,0.0,0.0,6345.0,5.0,4.288135593220339
1372954.0,0,3041.0,2.0,25,0,506.0,0.0,0,0.0,0.0,3000.0,9.0,1.0389477280491972
1341365.0,0,2215.0,1.0,39,41,808.0,0.0,0,0.0,0.0,4627.0,5.0,1.2657142857142858
1349589.0,0,5310.0,2.0,37,22,624.0,0.0,0,0.0,0.0,4638.0,5.0,2.794736842105263
1347874.0,0,4661.0,1.0,20,0,464.0,0.0,0,0.0,0.0,2814.0,6.0,3.092899800928998
1349602.0,0,1737.0,2.0,47,33,813.0,0.0,0,0.0,0.0,9980.0,4.0,0.6530075187969925
1353106.0,1,9981.0,0.0,46,0,666.0,0.0,0,0.0,0.0,5891.0,4.0,5.278159703860391
1341456.0,0,2181.0,2.0,46,0,620.0,0.0,0,0.0,0.0,4823.0,5.0,1.199010445299615
1347522.0,1,3291.0,2.0,25,8,532.0,0.0,0,0.0,0.0,1777.0,8.0,2.269655172413793
1350261.0,0,2249.0,2.0,21,66,525.0,0.0,0,0.0,0.0,1214.0,8.0,1.3229411764705883
1348177.0,0,3777.0,2.0,69,45,502.0,0.0,0,0.0,0.0,2214.0,8.0,2.7977777777777777
1347571.0,0,6229.0,2.0,55,9,693.0,0.0,0,0.0,0.0,3436.0,5.0,3.251043841336117
1353926.0,0,7145.0,2.0,51,6,627.0,0.0,0,0.0,0.0,9045.0,4.0,2.5035038542396637
1342879.0,1,4994.0,0.0,47,13,450.0,0.0,0,0.0,0.0,3000.0,6.0,3.026666666666667
1344171.0,0,8078.0,0.0,51,31,804.0,0.0,0,0.0,0.0,10088.0,3.0,3.558590308370044
1350199.0,0,3793.0,2.0,23,0,627.0,0.0,0,0.0,0.0,3338.0,5.0,2.709285714285714
1358268.0,1,1541.0,2.0,31,72,723.0,0.0,10,0.0,0.0,893.0,5.0,0.9134558387670421
1344196.0,0,7742.0,0.0,55,48,777.0,0.0,0,0.0,0.0,12000.0,3.0,0.7946217797393
1344193.0,0,6875.0,0.0,62,20,969.0,0.0,0,0.0,0.0,9685.0,4.0,2.2540983606557377
1421009.0,0,2359.0,2.0,67,25,747.0,0.0,0,0.0,0.0,4118.0,5.0,1.3876470588235295
1372953.0,0,2751.0,2.0,49,0,502.0,0.0,0,0.0,0.0,1663.0,9.0,2.1016042780748663
1353922.0,0,4617.0,2.0,66,0,482.0,0.0,0,0.0,0.0,3000.0,8.0,1.605913043478261
1364178.0,0,12060.0,1.0,41,19,667.0,0.0,0,0.0,0.0,7112.0,5.0,3.8765670202507234
1347942.0,0,6065.0,2.0,43,0,718.0,0.0,0,0.0,0.0,4415.0,5.0,3.064679130874179
1364025.0,1,7003.0,2.0,52,16,796.0,0.0,0,0.0,0.0,4217.0,5.0,4.365960099750623
1382463.0,0,7444.0,2.0,64,0,617.0,0.0,0,0.0,0.0,4525.0,5.0,4.3455925277291305
1346741.0,1,6463.0,0.0,54,22,563.0,0.0,0,0.0,0.0,9961.0,4.0,2.061562998405104
1347953.0,0,3812.0,2.0,37,0,454.0,0.0,100,1.0,0.0,2064.0,8.0,2.3103030303030305
1364930.0,0,3537.0,2.0,69,0,657.0,0.0,0,0.0,0.0,3874.0,5.0,2.38663967611336
1350198.0,1,1429.0,2.0,34,0,450.0,0.0,0,2.0,1.0,797.0,9.0,0.7109452736318408
1382376.0,1,1551.0,2.0,68,36,542.0,0.0,7,1.0,0.0,3000.0,8.0,0.5837410613473842
1349571.0,1,2292.0,2.0,47,0,702.0,0.0,0,0.0,0.0,7490.0,5.0,0.8283339356704011
1349490.0,0,2760.0,2.0,44,12,550.0,0.0,0,1.0,0.0,2621.0,9.0,1.1596638655462186
1357905.0,0,3795.0,1.0,23,50,843.0,0.0,0,0.0,0.0,4704.0,5.0,2.135621834552617
1372928.0,0,1570.0,2.0,67,0,450.0,0.0,0,2.0,0.0,3000.0,8.0,0.6227687425624752
1350678.0,0,1248.0,2.0,68,61,515.0,0.0,1,0.0,0.0,707.0,8.0,0.8914285714285715
1347951.0,0,3478.0,2.0,42,0,445.0,0.0,0,0.0,0.0,1909.0,8.0,2.706614785992218
1355155.0,0,3948.0,2.0,41,0,565.0,0.0,0,0.0,0.0,3512.0,5.0,2.4675
1347988.0,1,19700.0,2.0,67,31,936.0,0.0,0,0.0,0.0,11590.0,4.0,6.402339941501462
1350197.0,0,2930.0,1.0,23,0,645.0,0.0,0,0.0,0.0,3923.0,5.0,1.9533333333333334
1358582.0,1,3662.0,2.0,35,0,475.0,0.0,0,0.0,0.0,2017.0,9.0,2.1541176470588237
1350251.0,0,1186.0,1.0,64,0,612.0,0.0,0,0.0,0.0,12000.0,4.0,0.1753918958887903
1350278.0,0,16190.0,1.0,56,24,877.0,0.0,0,0.0,0.0,10000.0,5.0,3.3540501346592086
1363031.0,0,1018.0,2.0,30,0,534.0,0.0,0,1.0,1.0,573.0,9.0,0.63625
1364825.0,1,5782.0,2.0,62,34,450.0,0.0,0,2.0,0.0,3000.0,9.0,0.9040025015634772
1350481.0,1,3755.0,2.0,52,0,546.0,0.0,0,0.0,0.0,2051.0,8.0,2.7468910021945865
1386209.0,0,1703.0,1.0,60,67,876.0,0.0,0,0.0,0.0,12000.0,4.0,0.14036099892854198
1368191.0,0,2179.0,1.0,21,0,691.0,0.0,0,0.0,0.0,4205.0,5.0,1.361875
1350286.0,0,6116.0,2.0,27,7,550.0,0.0,0,1.0,0.0,3618.0,5.0,4.0583941605839415
1352021.0,0,7565.0,2.0,28,16,679.0,0.0,0,0.0,0.0,4205.0,5.0,4.728125
1369392.0,0,3539.0,2.0,46,32,509.0,0.0,0,0.0,0.0,3000.0,8.0,1.6852380952380952
1353330.0,0,2380.0,2.0,19,21,553.0,0.0,0,0.0,0.0,1305.0,8.0,1.7
1349717.0,1,4064.0,0.0,39,0,494.0,0.0,0,0.0,0.0,2516.0,6.0,3.2101105845181674
1350310.0,1,4132.0,0.0,64,62,714.0,0.0,0,1.0,0.0,3628.0,4.0,2.9514285714285715
1353104.0,0,2702.0,2.0,19,7,440.0,0.0,0,0.0,0.0,1476.0,8.0,1.7432258064516128
1372944.0,0,8657.0,0.0,38,4,657.0,0.0,0,0.0,0.0,5473.0,4.0,5.794511378848728
1358260.0,1,4948.0,1.0,41,1,409.0,0.0,0,1.0,0.0,3000.0,6.0,2.59465128474043
1355034.0,0,2663.0,1.0,41,11,488.0,0.0,0,0.0,0.0,1853.0,8.0,2.126996805111821
1363155.0,0,12034.0,2.0,69,0,627.0,0.0,0,0.0,0.0,6646.0,5.0,4.50374251497006
1356805.0,0,1774.0,1.0,41,39,601.0,0.0,0,0.0,0.0,4979.0,5.0,0.800902934537246
1359596.0,0,15035.0,0.0,47,62,550.0,0.0,0,1.0,0.0,12000.0,4.0,1.6264604067503245
1370243.0,0,4699.0,0.0,66,0,497.0,0.0,0,0.0,0.0,3000.0,6.0,0.6949127477077788
1353919.0,0,2468.0,0.0,49,56,450.0,0.0,0,1.0,0.0,3000.0,6.0,1.1893975903614458
1360237.0,0,2784.0,2.0,57,28,586.0,0.0,0,0.0,0.0,1534.0,8.0,1.74
1379380.0,0,4422.0,0.0,58,0,584.0,0.0,0,0.0,0.0,12000.0,4.0,0.2443904056593346
1358249.0,0,21272.0,1.0,58,22,995.0,0.0,0,0.0,0.0,7428.0,4.0,5.793028322440088
1359695.0,0,8548.0,1.0,61,59,891.0,0.0,0,0.0,0.0,5070.0,5.0,3.3093302361595045
1358250.0,1,1836.0,1.0,68,31,450.0,0.0,0,2.0,1.0,2274.0,6.0,1.36
1355146.0,1,5476.0,2.0,63,0,478.0,0.0,0,0.0,0.0,3000.0,8.0,1.689080814312153
1358252.0,0,4787.0,2.0,60,11,813.0,0.0,0,0.0,0.0,3295.0,5.0,2.3081002892960463
1353099.0,0,4016.0,2.0,53,16,449.0,0.0,26,0.0,0.0,3000.0,8.0,1.0543449724337097
1368920.0,0,3695.0,2.0,39,6,509.0,0.0,0,0.0,0.0,2024.0,8.0,2.963111467522053
1357021.0,0,7182.0,2.0,35,0,815.0,0.0,0,0.0,0.0,4057.0,5.0,4.642533936651584
1363159.0,1,2036.0,2.0,59,40,450.0,0.0,0,2.0,1.0,2901.0,8.0,1.1850989522700814
1360242.0,1,3486.0,2.0,45,0,527.0,0.0,0,0.0,0.0,1909.0,8.0,2.71284046692607
1357925.0,0,2621.0,2.0,59,0,462.0,0.0,0,1.0,0.0,3000.0,8.0,0.7188699945145365
1359371.0,0,1915.0,2.0,30,0,570.0,0.0,0,0.0,0.0,2685.0,9.0,0.6996711728169529
1357917.0,1,1442.0,1.0,50,0,435.0,0.0,0,3.0,0.0,2937.0,8.0,0.8296892980437284
1353274.0,0,1916.0,2.0,21,11,525.0,0.0,0,0.0,0.0,2364.0,8.0,1.2361290322580645
1356803.0,0,4552.0,2.0,66,0,690.0,0.0,0,0.0,0.0,2590.0,5.0,3.0715249662618085
1359163.0,0,3583.0,2.0,61,50,910.0,0.0,0,0.0,0.0,12000.0,4.0,0.9066295546558705
1384593.0,1,4928.0,2.0,42,0,730.0,0.0,0,0.0,0.0,3389.0,5.0,2.3147017379051196
1360548.0,0,6162.0,1.0,69,30,770.0,0.0,0,0.0,0.0,12000.0,4.0,1.5727411944869831
1357071.0,0,8532.0,1.0,44,17,804.0,0.0,0,0.0,0.0,5088.0,5.0,2.744290768735928
1358399.0,1,11446.0,0.0,66,11,787.0,0.0,0,0.0,0.0,6026.0,4.0,6.99205864386072
1354653.0,0,4459.0,2.0,61,0,523.0,0.0,0,0.0,0.0,3000.0,8.0,1.4333011893281904
1358404.0,1,4925.0,0.0,52,28,410.0,0.0,18,1.0,0.0,3000.0,6.0,2.1850044365572314
1422036.0,0,1084.0,1.0,23,0,655.0,0.0,0,0.0,0.0,3338.0,5.0,0.7742857142857142
1357919.0,0,1569.0,2.0,48,9,575.0,0.0,0,0.0,0.0,3278.0,5.0,1.2354330708661416
1357909.0,0,5376.0,1.0,63,9,752.0,0.0,0,0.0,0.0,5346.0,5.0,2.681296758104738
1360240.0,1,4588.0,2.0,53,0,546.0,0.0,0,0.0,0.0,2662.0,9.0,1.4780927835051547
